STATE,STATENAME,ST_CASE,VEH_NO,VE_FORMS,NUMOCCS,NUMOCCSNAME,DAY,DAYNAME,MONTH,MONTHNAME,HOUR,HOURNAME,MINUTE,MINUTENAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,UNITTYPE,UNITTYPENAME,HIT_RUN,HIT_RUNNAME,REG_STAT,REG_STATNAME,OWNER,OWNERNAME,MAKE,MAKENAME,MODEL,MAK_MOD,MAK_MODNAME,BODY_TYP,BODY_TYPNAME,MOD_YEAR,MOD_YEARNAME,VIN,VINNAME,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,TOW_VEH,TOW_VEHNAME,J_KNIFE,J_KNIFENAME,MCARR_I1,MCARR_I1NAME,MCARR_I2,MCARR_I2NAME,MCARR_ID,MCARR_IDNAME,GVWR,GVWRNAME,V_CONFIG,V_CONFIGNAME,CARGO_BT,CARGO_BTNAME,HAZ_INV,HAZ_INVNAME,HAZ_PLAC,HAZ_PLACNAME,HAZ_ID,HAZ_IDNAME,HAZ_CNO,HAZ_CNONAME,HAZ_REL,HAZ_RELNAME,BUS_USE,BUS_USENAME,SPEC_USE,SPEC_USENAME,EMER_USE,EMER_USENAME,TRAV_SP,TRAV_SPNAME,UNDERIDE,UNDERIDENAME,ROLLOVER,ROLLOVERNAME,ROLINLOC,ROLINLOCNAME,IMPACT1,IMPACT1NAME,DEFORMED,DEFORMEDNAME,TOWED,TOWEDNAME,M_HARM,M_HARMNAME,VEH_SC1,VEH_SC1NAME,VEH_SC2,VEH_SC2NAME,FIRE_EXP,FIRE_EXPNAME,DR_PRES,DR_PRESNAME,L_STATE,L_STATENAME,DR_ZIP,DR_ZIPNAME,L_STATUS,L_STATUSNAME,L_TYPE,L_TYPENAME,CDL_STAT,CDL_STATNAME,L_ENDORS,L_ENDORSNAME,L_COMPL,L_COMPLNAME,L_RESTRI,L_RESTRINAME,DR_HGT,DR_HGTNAME,DR_WGT,DR_WGTNAME,PREV_ACC,PREV_ACCNAME,PREV_SUS1,PREV_SUS1NAME,PREV_SUS2,PREV_SUS2NAME,PREV_SUS3,PREV_SUS3NAME,PREV_DWI,PREV_DWINAME,PREV_SPD,PREV_SPDNAME,PREV_OTH,PREV_OTHNAME,FIRST_MO,FIRST_MONAME,FIRST_YR,FIRST_YRNAME,LAST_MO,LAST_MONAME,LAST_YR,LAST_YRNAME,SPEEDREL,SPEEDRELNAME,DR_SF1,DR_SF1NAME,DR_SF2,DR_SF2NAME,DR_SF3,DR_SF3NAME,DR_SF4,DR_SF4NAME,VTRAFWAY,VTRAFWAYNAME,VNUM_LAN,VNUM_LANNAME,VSPD_LIM,VSPD_LIMNAME,VALIGN,VALIGNNAME,VPROFILE,VPROFILENAME,VPAVETYP,VPAVETYPNAME,VSURCOND,VSURCONDNAME,VTRAFCON,VTRAFCONNAME,VTCONT_F,VTCONT_FNAME,P_CRASH1,P_CRASH1NAME,P_CRASH2,P_CRASH2NAME,P_CRASH3,P_CRASH3NAME,PCRASH4,PCRASH4NAME,PCRASH5,PCRASH5NAME,ACC_TYPE,ACC_TYPENAME,DEATHS,DR_DRINK,DR_DRINKNAME,TRLR1VIN,TRLR1VINNAME,TRLR2VIN,TRLR2VINNAME,TRLR3VIN,TRLR3VINNAME
41,Oregon,410426,1,1,0,,22,22,2,February,9,9:00am-9:59am,34,34,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,41,Oregon,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,37,Honda,32,37032,"Honda Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",4,"4-door sedan, hardtop",1994,1994,JHMCD5651RC0,JHMCD5651RC0,J,H,M,C,D,5,6,5,1,R,C,0,0,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,998,Not Reported,0,No Underride or Override Noted,0,No Rollover,0,No Rollover,6,6 Clock Point,8,Not Reported,8,Not Reported,8,Pedestrian,0,,0,,0,No or Not Reported,0,No Driver Present/Not Applicable,0,No Driver Present/Unknown if Driver Present,99997,No Driver Present/Unknown if Driver Present,7,No Driver Present/Unknown if Driver Present,6,No Driver Present/Unknown if Driver Present,97,No Driver Present/Unknown if Driver Present,7,No Driver Present/Unknown if Driver Present,6,No Driver Present/Unknown if Driver Present,7,No Driver Present/Unknown if Driver Present,998,Other,997,No Driver Present/Unknown if Driver Present,998,No Driver Present/Unknown if Driver Present,998,No Driver Present/Unknown if Driver Present,998,No Driver Present/Unknown if Driver Present,998,No Driver Present/Unknown if Driver Present,998,No Driver Present/Unknown if Driver Present,998,No Driver Present/Unknown if Driver Present,998,No Driver Present/Unknown if Driver Present,98,No Driver Present/Unknown if Driver Present,9998,No Driver Present/Unknown if Driver Present,98,No Driver Present/Unknown if Driver Present,9998,No Driver Present/Unknown if Driver Present,8,No Driver Present/Unknown if Driver Present,0,,0,,0,,0,,1,"Two-Way, Not Divided",2,Two lanes,98,Not Reported,1,Straight,1,Level,2,"Blacktop, Bituminous, or Asphalt",4,Ice/Frost,97,Not Reported,8,Not Reported,0,No Driver Present / Unknown if Driver Present,80,Pedestrian in road,0,No Driver Present / Unknown if Driver Present,0,No Driver Present / Unknown if Driver Present,0,No Driver Present / Unknown if Driver Present,15,C15-Single Driver-Forward Impact-Specifics Other,0,0,No,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
41,Oregon,410427,1,1,1,01,1,1,3,March,12,12:00pm-12:59pm,51,51,34,Ditch,0,Not a Collision with Motor Vehicle In-Transport,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,41,Oregon,2,Driver (in this crash) Not Registered Owner (Other Private Owner Listed),49,Toyota,47,49047,Toyota Matrix,6,Station Wagon (excluding van and truck based),2005,2005,2T1KR30E65C3,2T1KR30E65C3,2,T,1,K,R,3,0,E,6,5,C,3,0,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,998,Not Reported,0,No Underride or Override Noted,0,No Rollover,0,No Rollover,12,12 Clock Point,8,Not Reported,7,"Towed, Unknown Reason",34,Ditch,0,,0,,0,No or Not Reported,1,Yes,41,Oregon,97361,97361,6,Valid,1,Full Driver License,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,60,60,118,118 lbs.,0,,0,,0,,0,,0,,0,,0,,0,No Record,0,No Record,0,No Record,0,No Record,0,No,0,,0,,0,,0,,1,"Two-Way, Not Divided",2,Two lanes,55,55 MPH,4,Curve - Unknown Direction,2,"Grade, Unknown Slope",2,"Blacktop, Bituminous, or Asphalt",2,Wet,97,Not Reported,8,Not Reported,14,Negotiating a Curve,19,Unknown travel direction,99,Unknown/Not Reported,9,Precrash stability unknown,4,Departed roadway,99,M99-Unknown,1,0,No,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
41,Oregon,410428,1,3,1,01,13,13,3,March,17,5:00pm-5:59pm,25,25,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,41,Oregon,2,Driver (in this crash) Not Registered Owner (Other Private Owner Listed),59,Lexus,34,59034,Lexus GS-300/350/400/430/ 450h/460,4,"4-door sedan, hardtop",2002,2002,JT8BL69S8200,JT8BL69S8200,J,T,8,B,L,6,9,S,8,2,0,0,0,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,998,Not Reported,0,No Underride or Override Noted,0,No Rollover,0,No Rollover,12,12 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,,0,,0,No or Not Reported,1,Yes,41,Oregon,97035,97035,1,Suspended,1,Full Driver License,0,No (CDL),0,No Endorsements required for this vehicle,2,No valid license for this class vehicle,0,No Restrictions or Not Applicable,69,69,185,185 lbs.,1,1,0,,0,,2,2,0,,0,,0,,1,January,2015,2015,2,February,2018,2018,0,No,0,,0,,0,,0,,1,"Two-Way, Not Divided",6,Six lanes,35,35 MPH,2,Curve - Right,2,"Grade, Unknown Slope",1,Concrete,1,Dry,0,No Controls,0,No Controls,14,Negotiating a Curve,50,Other vehicle stopped,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,20,"D20-Same Trafficway, Same Direction-Rear End-Stopped",1,0,No,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
41,Oregon,410428,2,3,1,01,13,13,3,March,17,5:00pm-5:59pm,25,25,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,41,Oregon,1,Driver (in this crash) was  Registered Owner,12,Ford,37,12037,Ford Focus,4,"4-door sedan, hardtop",2014,2014,1FADP3F24EL1,1FADP3F24EL1,1,F,A,D,P,3,F,2,4,E,L,1,0,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,Stopped Motor Vehicle In- Transport,0,No Underride or Override Noted,0,No Rollover,0,No Rollover,6,6 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,,0,,0,No or Not Reported,1,Yes,41,Oregon,97355,97355,6,Valid,1,Full Driver License,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,66,66,200,200 lbs.,0,,0,,0,,0,,0,,0,,0,,0,No Record,0,No Record,0,No Record,0,No Record,0,No,0,,0,,0,,0,,1,"Two-Way, Not Divided",6,Six lanes,35,35 MPH,2,Curve - Right,2,"Grade, Unknown Slope",1,Concrete,1,Dry,0,No Controls,0,No Controls,5,Stopped in Roadway,53,Traveling in same direction with higher speed,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,21,"D21-Same Trafficway, Same Direction-Rear End-Stopped, Straight",0,0,No,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
41,Oregon,410428,3,3,1,01,13,13,3,March,17,5:00pm-5:59pm,25,25,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,41,Oregon,0,"Not Applicable, Vehicle Not Registered",49,Toyota,32,49032,Toyota Corolla,4,"4-door sedan, hardtop",2005,2005,1NXBR32E15Z3,1NXBR32E15Z3,1,N,X,B,R,3,2,E,1,5,Z,3,0,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,Stopped Motor Vehicle In- Transport,0,No Underride or Override Noted,0,No Rollover,0,No Rollover,6,6 Clock Point,9,Reported as Unknown,5,Not Towed,12,Motor Vehicle In-Transport,0,,0,,0,No or Not Reported,1,Yes,41,Oregon,97224,97224,6,Valid,1,Full Driver License,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,63,63,163,163 lbs.,0,,0,,0,,0,,0,,0,,0,,0,No Record,0,No Record,0,No Record,0,No Record,0,No,0,,0,,0,,0,,1,"Two-Way, Not Divided",6,Six lanes,35,35 MPH,2,Curve - Right,2,"Grade, Unknown Slope",1,Concrete,1,Dry,97,Not Reported,8,Not Reported,5,Stopped in Roadway,53,Traveling in same direction with higher speed,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,98,M98-Other Crash Type,0,0,No,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
41,Oregon,410429,1,1,1,01,25,25,4,April,17,5:00pm-5:59pm,21,21,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,41,Oregon,3,Vehicle Registered as Business/Company/Government Vehicle,49,Toyota,402,49402,Toyota RAV4 *,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2017,2017,2T3DFREV6HW6,2T3DFREV6HW6,2,T,3,D,F,R,E,V,6,H,W,6,0,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,998,Not Reported,0,No Underride or Override Noted,0,No Rollover,0,No Rollover,6,6 Clock Point,0,No Damage,5,Not Towed,8,Pedestrian,0,,0,,0,No or Not Reported,1,Yes,41,Oregon,97501,97501,6,Valid,1,Full Driver License,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,72,72,210,210 lbs.,0,,0,,0,,0,,0,,0,,0,,0,No Record,0,No Record,0,No Record,0,No Record,9,Reported as Unknown,99,Reported as Unknown,99,Reported as Unknown,99,Reported as Unknown,99,Reported as Unknown,1,"Two-Way, Not Divided",2,Two lanes,98,Not Reported,1,Straight,1,Level,2,"Blacktop, Bituminous, or Asphalt",1,Dry,0,No Controls,0,No Controls,13,Backing Up (other than for Parking Position),80,Pedestrian in road,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,92,M92-Backing-Backing Veh.,0,0,No,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
41,Oregon,410430,1,1,1,01,4,4,5,May,7,7:00am-7:59am,47,47,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,41,Oregon,3,Vehicle Registered as Business/Company/Government Vehicle,90,Bluebird,981,90981,Bluebird Bus**: Conventional (Engine out front),50,School Bus,2000,2000,1BAAKCSA7YF0,1BAAKCSA7YF0,1,B,A,A,K,C,S,A,7,Y,F,0,0,No Trailing Units,0,Not an Articulated Vehicle,88,,888888888,,88888888888,,3,"26,001 lbs. or more",21,"Bus (seats for more than 15 occupants, including driver)",22,Bus,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,1,School,2,Vehicle Used for School Transport,0,Not Applicable,999,Reported as Unknown,0,No Underride or Override Noted,0,No Rollover,0,No Rollover,12,12 Clock Point,9,Reported as Unknown,9,Reported as Unknown,8,Pedestrian,0,,0,,0,No or Not Reported,1,Yes,41,Oregon,97124,97124,6,Valid,1,Full Driver License,6,Valid,0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,70,70,235,235 lbs.,0,,0,,0,,0,,0,,0,,0,,0,No Record,0,No Record,0,No Record,0,No Record,0,No,0,,0,,0,,0,,1,"Two-Way, Not Divided",4,Four lanes,35,35 MPH,1,Straight,1,Level,2,"Blacktop, Bituminous, or Asphalt",1,Dry,2,Traffic control signal (on colors) with Pedestrian Signal,3,Device Functioning Properly,11,Turning Left,80,Pedestrian in road,1,No Avoidance Maneuver,1,Tracking,1,Stayed in original travel lane,13,C13-Single Driver-Forward Impact-Pedestrian/ Animal,0,0,No,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
41,Oregon,410431,1,2,1,01,15,15,5,May,21,9:00pm-9:59pm,22,22,12,Motor Vehicle In-Transport,6,Angle,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,41,Oregon,1,Driver (in this crash) was  Registered Owner,12,Ford,481,12481,Ford F-Series pickup,34,Light Pickup,1982,1982,1FTHF26Z7CRA,1FTHF26Z7CRA,1,F,T,H,F,2,6,Z,7,C,R,A,0,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,998,Not Reported,0,No Underride or Override Noted,0,No Rollover,0,No Rollover,63,Left-Back Side,8,Not Reported,7,"Towed, Unknown Reason",12,Motor Vehicle In-Transport,0,,0,,0,No or Not Reported,1,Yes,41,Oregon,97456,97456,6,Valid,1,Full Driver License,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,67,67,170,170 lbs.,0,,0,,0,,0,,0,,0,,0,,0,No Record,0,No Record,0,No Record,0,No Record,0,No,0,,0,,0,,0,,1,"Two-Way, Not Divided",2,Two lanes,55,55 MPH,1,Straight,1,Level,2,"Blacktop, Bituminous, or Asphalt",1,Dry,97,Not Reported,8,Not Reported,11,Turning Left,15,Turning Left,99,Unknown/Not Reported,1,Tracking,7,Entered roadway,82,K82-Trafficway Vehicle Turning-Turn Into Path-Turn Into Opposite Directions (Turning Left),0,1,Yes,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
41,Oregon,410431,2,2,1,01,15,15,5,May,21,9:00pm-9:59pm,22,22,12,Motor Vehicle In-Transport,6,Angle,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,41,Oregon,1,Driver (in this crash) was  Registered Owner,12,Ford,4,12004,Ford Thunderbird (all sizes),2,"2-door sedan,hardtop,coupe",1997,1997,1FALP62W0VH1,1FALP62W0VH1,1,F,A,L,P,6,2,W,0,V,H,1,0,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,998,Not Reported,0,No Underride or Override Noted,1,"Rollover, Tripped by Object/Vehicle",1,On Roadway,98,Not Reported,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,,0,,0,No or Not Reported,1,Yes,41,Oregon,97405,97405,6,Valid,1,Full Driver License,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,71,71,205,205 lbs.,0,,0,,0,,0,,0,,0,,0,,0,No Record,0,No Record,0,No Record,0,No Record,0,No,0,,0,,0,,0,,1,"Two-Way, Not Divided",2,Two lanes,55,55 MPH,1,Straight,1,Level,2,"Blacktop, Bituminous, or Asphalt",1,Dry,97,Not Reported,8,Not Reported,1,Going Straight,72,"From driveway, turning into opposite direction",99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,83,K83-Trafficway Vehicle Turning-Turn Into Path-Turn Into Opposite Directions (Going Straight),1,0,No,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
41,Oregon,410432,1,1,3,03,31,31,7,July,14,2:00pm-2:59pm,0,0,35,Embankment,0,Not a Collision with Motor Vehicle In-Transport,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,41,Oregon,1,Driver (in this crash) was  Registered Owner,23,GMC,402,23402,GMC Terrain,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2014,2014,2GKALMEK2E63,2GKALMEK2E63,2,G,K,A,L,M,E,K,2,E,6,3,0,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,54,054 MPH,0,No Underride or Override Noted,1,"Rollover, Tripped by Object/Vehicle",5,On Roadside,12,12 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,1,Rollover/Overturn,0,,0,,0,No or Not Reported,1,Yes,41,Oregon,97352,97352,6,Valid,1,Full Driver License,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,69,69,169,169 lbs.,0,,0,,0,,0,,0,,0,,0,,0,No Record,0,No Record,0,No Record,0,No Record,0,No,0,,0,,0,,0,,1,"Two-Way, Not Divided",2,Two lanes,55,55 MPH,3,Curve - Left,2,"Grade, Unknown Slope",2,"Blacktop, Bituminous, or Asphalt",1,Dry,97,Not Reported,8,Not Reported,14,Negotiating a Curve,8,Other cause of control loss (specify:),7,Steering right,1,Tracking,4,Departed roadway,1,A1-Single Driver-Right Roadside Departure-Drive Off Road,1,0,No,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
41,Oregon,410433,1,2,1,01,16,16,8,August,11,11:00am-11:59am,25,25,12,Motor Vehicle In-Transport,6,Angle,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,41,Oregon,1,Driver (in this crash) was  Registered Owner,12,Ford,37,12037,Ford Focus,4,"4-door sedan, hardtop",2010,2010,1FAHP3FN1AW2,1FAHP3FN1AW2,1,F,A,H,P,3,F,N,1,A,W,2,0,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,999,Reported as Unknown,0,No Underride or Override Noted,0,No Rollover,0,No Rollover,2,2 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,,0,,0,No or Not Reported,1,Yes,41,Oregon,97333,97333,6,Valid,1,Full Driver License,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,67,67,140,140 lbs.,2,2,0,,0,,0,,0,,0,,0,,1,January,2016,2016,9,September,2016,2016,0,No,38,Failure to Yield Right-of-Way,0,,0,,0,,1,"Two-Way, Not Divided",5,Five lanes,35,35 MPH,1,Straight,1,Level,2,"Blacktop, Bituminous, or Asphalt",1,Dry,0,No Controls,0,No Controls,11,Turning Left,15,Turning Left,99,Unknown/Not Reported,1,Tracking,2,"Stayed on roadway, but left original travel lane",82,K82-Trafficway Vehicle Turning-Turn Into Path-Turn Into Opposite Directions (Turning Left),1,0,No,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
41,Oregon,410433,2,2,1,01,16,16,8,August,11,11:00am-11:59am,25,25,12,Motor Vehicle In-Transport,6,Angle,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,41,Oregon,3,Vehicle Registered as Business/Company/Government Vehicle,86,Mack,881,86881,Mack Medium/Heavy - CBE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2011,2011,1M2P141C1BA0,1M2P141C1BA0,1,M,2,P,1,4,1,C,1,B,A,0,1,One Trailing Unit,1,No,57,US DOT,768372,768372,57768372,57768372,3,"26,001 lbs. or more",6,Truck Tractor/Semi-Trailer,1,Van/Enclosed Box,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,35,035 MPH,0,No Underride or Override Noted,0,No Rollover,0,No Rollover,12,12 Clock Point,8,Not Reported,5,Not Towed,12,Motor Vehicle In-Transport,0,,0,,0,No or Not Reported,1,Yes,41,Oregon,97452,97452,6,Valid,1,Full Driver License,6,Valid,1,"Endorsement(s) Required, Complied with",3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,66,66,230,230 lbs.,0,,0,,0,,0,,0,,0,,0,,0,No Record,0,No Record,0,No Record,0,No Record,0,No,0,,0,,0,,0,,1,"Two-Way, Not Divided",5,Five lanes,35,35 MPH,1,Straight,1,Level,2,"Blacktop, Bituminous, or Asphalt",1,Dry,0,No Controls,0,No Controls,1,Going Straight,62,From opposite direction  over left lane line,16,Braking,1,Tracking,1,Stayed in original travel lane,83,K83-Trafficway Vehicle Turning-Turn Into Path-Turn Into Opposite Directions (Going Straight),0,0,No,888888888888,Not Reported,777777777777,No Trailing Units,777777777777,No Trailing Units
41,Oregon,410434,1,1,1,01,10,10,8,August,18,6:00pm-6:59pm,23,23,34,Ditch,0,Not a Collision with Motor Vehicle In-Transport,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,41,Oregon,1,Driver (in this crash) was  Registered Owner,49,Toyota,45,49045,Toyota ECHO,4,"4-door sedan, hardtop",2003,2003,JTDBT123X350,JTDBT123X350,J,T,D,B,T,1,2,3,X,3,5,0,0,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,999,Reported as Unknown,0,No Underride or Override Noted,1,"Rollover, Tripped by Object/Vehicle",5,On Roadside,12,12 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,1,Rollover/Overturn,0,,0,,1,Yes,1,Yes,41,Oregon,97448,97448,6,Valid,1,Full Driver License,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,61,61,140,140 lbs.,2,2,0,,0,,6,6,0,,5,5,2,2,9,September,2015,2015,4,April,2017,2017,4,"Yes, Too Fast for Conditions",0,,0,,0,,0,,1,"Two-Way, Not Divided",2,Two lanes,55,55 MPH,4,Curve - Unknown Direction,2,"Grade, Unknown Slope",2,"Blacktop, Bituminous, or Asphalt",1,Dry,97,Not Reported,8,Not Reported,14,Negotiating a Curve,19,Unknown travel direction,99,Unknown/Not Reported,1,Tracking,4,Departed roadway,99,M99-Unknown,1,0,No,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
